customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,event_id,batch_date,score,predicted_label,priority_band,case_status,analyst_owner,sla_hours_remaining
1855-CFULU,Female,1,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.22,91.45,evt_001371,2026-03-12,0.5186144997833583,1,High,Resolved,M. Ali,45
2729-VNVAP,Female,0,Yes,Yes,33,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.35,641.35,evt_001372,2026-03-12,0.07734258914156215,0,Low,New,A. Khan,42
6175-IRFIT,Male,0,No,No,5,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,83.41,426.35,evt_001373,2026-03-12,0.6448365793857843,1,High,New,M. Ali,12
0682-USIXD,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,96.55,1818.9,evt_001374,2026-03-12,0.3650339505342871,0,Moderate,Queued,M. Ali,34
7266-GSSJX,Male,0,Yes,Yes,11,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.41,250.8,evt_001375,2026-03-12,0.18550715108540075,0,Low,New,R. Ahmed,6
7893-IXHRQ,Male,0,No,No,1,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.19,20.55,evt_001376,2026-03-12,0.22540565184607084,0,Low,New,M. Ali,46
3429-IFLEM,Female,0,No,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),88.08,5550.1,evt_001377,2026-03-12,0.052671962881308924,0,Low,New,Unassigned,38
0665-XHDJU,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.22,7285.7,evt_001378,2026-03-12,0.5521187445741429,1,High,Queued,A. Khan,33
1628-BIZYP,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,98.3,85.0,evt_001379,2026-03-12,0.7196666887385569,1,High,New,A. Khan,47
5376-DEQCP,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.37,70.6,evt_001380,2026-03-12,0.8055146607730059,1,Critical,New,Unassigned,40
4223-WOZCM,Male,1,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),56.86,107.1,evt_001381,2026-03-12,0.5451021895871919,1,High,New,Unassigned,41
6857-VWJDT,Female,0,No,No,1,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,107.54,95.65,evt_001382,2026-03-12,0.7083529717006107,1,High,New,M. Ali,6
4821-WQOYN,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.01,1326.25,evt_001383,2026-03-12,0.022302670003853983,0,Low,Investigating,R. Ahmed,3
3604-WLABM,Female,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,66.02,583.0,evt_001384,2026-03-12,0.580578125940886,1,High,New,M. Ali,46
1385-TQOZW,Female,0,No,No,9,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.37,147.55,evt_001385,2026-03-12,0.28467340566514515,0,Moderate,Investigating,A. Khan,13
0749-IRGQE,Female,1,Yes,No,13,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,49.13,528.45,evt_001386,2026-03-12,0.9319508171580189,1,Critical,Investigating,S. Fatima,21
6857-TKDJV,Male,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.48,1620.45,evt_001387,2026-03-12,0.05302617094896787,0,Low,New,M. Ali,3
6483-OATDN,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.59,411.6,evt_001388,2026-03-12,0.8146852959803778,1,Critical,Investigating,R. Ahmed,30
2252-JHJGE,Male,0,No,No,61,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),125.69,6363.45,evt_001389,2026-03-12,0.16944752553355083,0,Low,Investigating,M. Ali,39
4903-CNOZC,Male,0,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,80.97,1964.6,evt_001390,2026-03-12,0.4612721290076709,0,Moderate,Queued,R. Ahmed,40
9822-BIIGN,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),84.12,3827.9,evt_001391,2026-03-12,0.10176728147453891,0,Low,New,Unassigned,28
0363-QJVFX,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,117.42,3432.9,evt_001392,2026-03-12,0.6627398513107783,1,High,New,A. Khan,32
0725-CXOTM,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.79,3348.1,evt_001393,2026-03-12,0.2877171672499476,0,Moderate,Resolved,A. Khan,25
2926-JEJJC,Female,0,No,No,8,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.92,140.95,evt_001394,2026-03-12,0.6838066449581629,1,High,Investigating,S. Fatima,22
3675-EQOZA,Male,0,No,No,5,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.42,93.55,evt_001395,2026-03-12,0.6476129735605733,1,High,Resolved,Unassigned,27
5307-DZCVC,Female,1,Yes,No,32,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.47,2628.6,evt_001396,2026-03-12,0.5639548652137653,1,High,Resolved,R. Ahmed,45
4751-ERMAN,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.67,5480.25,evt_001397,2026-03-12,0.42028661411620827,0,Moderate,New,Unassigned,13
1261-FWTTE,Male,1,No,No,23,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),37.01,768.45,evt_001398,2026-03-12,0.8822487186039206,1,Critical,Investigating,S. Fatima,23
4785-QRJHC,Male,1,Yes,No,46,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,66.56,2816.65,evt_001399,2026-03-12,0.7871640140543256,1,Critical,Queued,M. Ali,29
2061-VVFST,Female,0,Yes,No,37,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.66,805.2,evt_001400,2026-03-12,0.10985341178513795,0,Low,Investigating,S. Fatima,28
2676-SSLTO,Male,0,No,No,49,Yes,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.61,3199.0,evt_001401,2026-03-12,0.3421855213509537,0,Moderate,New,M. Ali,3
9365-CSLBQ,Male,0,No,Yes,71,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.73,1654.6,evt_001402,2026-03-12,0.07618699735950217,0,Low,New,Unassigned,15
2272-WUSPA,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,117.01,7751.7,evt_001403,2026-03-12,0.3370096692542669,0,Moderate,Investigating,M. Ali,31
9851-KIELU,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,122.49,1043.3,evt_001404,2026-03-12,0.5248624695104953,1,High,Investigating,M. Ali,33
3199-XGZCY,Female,0,No,No,8,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),90.97,576.7,evt_001405,2026-03-12,0.5162108048368412,1,High,Queued,S. Fatima,35
9040-KZVWO,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),81.19,2018.1,evt_001406,2026-03-12,0.5147001825926699,1,High,New,S. Fatima,47
3716-BDVDB,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.98,69.1,evt_001407,2026-03-12,0.5082430233922256,1,High,New,R. Ahmed,32
3161-ONRWK,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,74.55,3928.3,evt_001408,2026-03-12,0.06993463468837922,0,Low,Resolved,S. Fatima,28
9359-UGBTK,Female,0,No,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.7,4991.5,evt_001409,2026-03-12,0.09160580328088314,0,Low,Queued,Unassigned,17
4213-HKBJO,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.8,826.1,evt_001410,2026-03-12,0.20677936545126335,0,Low,Queued,Unassigned,19
7606-BPHHN,Male,0,No,No,72,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.75,1468.75,evt_001411,2026-03-12,0.027544460150345583,0,Low,Queued,Unassigned,40
2277-DJJDL,Male,1,Yes,No,60,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.97,6017.9,evt_001412,2026-03-12,0.3824397747683824,0,Moderate,New,R. Ahmed,23
3489-VSFRD,Female,0,No,No,56,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,70.52,3282.75,evt_001413,2026-03-12,0.12115515261865414,0,Low,Queued,R. Ahmed,34
8158-WPEZG,Male,0,No,No,11,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,41.11,425.1,evt_001414,2026-03-12,0.6233594754518815,1,High,Queued,R. Ahmed,7
7534-BFESC,Male,1,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,95.86,1712.7,evt_001415,2026-03-12,0.7406124623652358,1,High,Investigating,S. Fatima,7
5136-GFPMB,Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),99.03,4869.5,evt_001416,2026-03-12,0.4696879961009702,0,Moderate,Resolved,M. Ali,11
9220-ZNKJI,Female,1,Yes,No,55,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,88.78,4805.3,evt_001417,2026-03-12,0.2014565172902435,0,Low,Resolved,R. Ahmed,10
3884-UEBXB,Female,0,Yes,Yes,67,No,No phone service,No,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,43.97,2434.45,evt_001418,2026-03-12,0.12036863712074716,0,Low,Queued,A. Khan,29
4962-CHQPW,Male,0,No,Yes,29,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.69,535.05,evt_001419,2026-03-12,0.04700335394727652,0,Low,Queued,A. Khan,31
0365-GXEZS,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),88.09,1468.75,evt_001420,2026-03-12,0.3344796586226945,0,Moderate,Investigating,Unassigned,27
6370-ZVHDV,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.32,1554.9,evt_001421,2026-03-12,0.035383045950197915,0,Low,Investigating,A. Khan,15
1936-UAFEH,Female,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.88,7279.35,evt_001422,2026-03-12,0.09397402889305624,0,Low,Queued,S. Fatima,28
8650-RHRKE,Male,0,No,No,4,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),30.98,118.5,evt_001423,2026-03-12,0.7079934907570082,1,High,Investigating,R. Ahmed,7
2245-ADZFJ,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,82.48,2471.6,evt_001424,2026-03-12,0.40870591008200274,0,Moderate,Investigating,M. Ali,23
7954-MLBUN,Male,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.65,3109.9,evt_001425,2026-03-12,0.5612398199482103,1,High,Investigating,Unassigned,9
1038-RQOST,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.62,414.95,evt_001426,2026-03-12,0.36274100730281283,0,Moderate,Investigating,M. Ali,5
6778-JFCMK,Male,0,No,No,24,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.26,1288.75,evt_001427,2026-03-12,0.6520626244867782,1,High,New,Unassigned,9
9867-XOBQA,Female,0,No,Yes,21,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,60.41,1183.2,evt_001428,2026-03-12,0.6632284338091646,1,High,Queued,Unassigned,7
4919-IKATY,Male,0,Yes,Yes,5,Yes,Yes,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,87.48,453.75,evt_001429,2026-03-12,0.5601102286914051,1,High,Queued,M. Ali,23
6815-ABQFQ,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,105.25,6033.3,evt_001430,2026-03-19,0.4997576163348196,0,Moderate,New,A. Khan,27
0581-BXBUB,Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.72,317.75,evt_001431,2026-03-19,0.7738763459826813,1,Critical,Investigating,M. Ali,29
4211-MMAZN,Male,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.11,20.25,evt_001432,2026-03-19,0.6911447202095171,1,High,Queued,S. Fatima,22
5049-MUBWG,Male,0,No,No,26,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),86.07,1908.35,evt_001433,2026-03-19,0.5799614486469375,1,High,New,M. Ali,10
8778-LMWTJ,Female,0,No,No,9,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,86.98,708.2,evt_001434,2026-03-19,0.3947162158302317,0,Moderate,Investigating,Unassigned,2
0307-BCOPK,Female,0,No,No,16,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.49,326.65,evt_001435,2026-03-19,0.53862727526528,1,High,Investigating,M. Ali,34
5380-WJKOV,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,123.96,3549.25,evt_001436,2026-03-19,0.5125878184717111,1,High,Investigating,Unassigned,47
2754-SDJRD,Female,1,No,No,8,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,113.55,908.55,evt_001437,2026-03-19,0.6997665077816237,1,High,New,A. Khan,14
2368-GAKKQ,Female,0,No,No,70,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,130.9,7939.25,evt_001438,2026-03-19,0.0793905179678612,0,Low,Investigating,Unassigned,11
7395-XWZOY,Male,0,No,No,20,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.27,1165.55,evt_001439,2026-03-19,0.7338810904161441,1,High,New,M. Ali,16
5178-LMXOP,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.49,95.1,evt_001440,2026-03-19,0.9232375018779659,1,Critical,Queued,S. Fatima,11
2320-TZRRH,Female,0,No,No,20,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.07,403.15,evt_001441,2026-03-19,0.3952222997807345,0,Moderate,New,R. Ahmed,12
4817-KEQSP,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.21,1326.35,evt_001442,2026-03-19,0.03150761386053224,0,Low,Queued,A. Khan,24
4627-MIHJH,Female,1,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,120.88,7467.55,evt_001443,2026-03-19,0.1953738885708306,0,Low,Investigating,Unassigned,38
6047-YHPVI,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.24,316.9,evt_001444,2026-03-19,0.7614513193367435,1,Critical,Queued,M. Ali,34
0402-OAMEN,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.99,1709.1,evt_001445,2026-03-19,0.0073984423196890295,0,Low,Queued,R. Ahmed,46
4825-FUREZ,Male,0,Yes,No,42,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.54,835.5,evt_001446,2026-03-19,0.29047035615160943,0,Moderate,Investigating,R. Ahmed,18
7354-OIJLX,Male,0,No,No,9,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),88.73,724.65,evt_001447,2026-03-19,0.2860795018780307,0,Moderate,Investigating,R. Ahmed,24
3787-TRIAL,Male,0,Yes,Yes,21,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),26.06,565.75,evt_001448,2026-03-19,0.8120764828128708,1,Critical,New,A. Khan,19
7495-OOKFY,Female,1,Yes,No,8,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.05,633.3,evt_001449,2026-03-19,0.5041996884921396,1,High,Resolved,A. Khan,3
2207-RYYRL,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.31,1331.05,evt_001450,2026-03-19,0.12897006195074268,0,Low,Investigating,A. Khan,19
7408-OFWXJ,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),88.0,6510.45,evt_001451,2026-03-19,0.10674246970001144,0,Low,Resolved,M. Ali,13
8430-TWCBX,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.34,1032.05,evt_001452,2026-03-19,0.10021647446959527,0,Low,Resolved,A. Khan,24
1403-GYAFU,Male,0,Yes,Yes,70,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.36,1360.25,evt_001453,2026-03-19,0.06313961451980725,0,Low,Resolved,Unassigned,9
7322-OCWHC,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,102.63,6735.05,evt_001454,2026-03-19,0.30470084910015754,0,Moderate,Investigating,S. Fatima,36
7669-LCRSD,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),63.72,628.65,evt_001455,2026-03-19,0.6738111860990209,1,High,Queued,R. Ahmed,40
7018-WBJNK,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),92.81,1033.95,evt_001456,2026-03-19,0.5246407680166889,1,High,New,M. Ali,46
4706-DGAHW,Male,1,No,No,1,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),54.22,45.2,evt_001457,2026-03-19,0.4814665526961973,0,Moderate,Queued,M. Ali,5
9114-DPSIA,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),90.38,5750.0,evt_001458,2026-03-19,0.1989518608355334,0,Low,Investigating,S. Fatima,7
0480-KYJVA,Female,0,Yes,Yes,72,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.13,1784.5,evt_001459,2026-03-19,0.029960856697616695,0,Low,Queued,M. Ali,46
0876-WDUUZ,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.12,425.9,evt_001460,2026-03-19,0.7326096744032043,1,High,Investigating,M. Ali,41
6203-HBZPA,Male,0,No,No,52,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),68.36,3334.95,evt_001461,2026-03-19,0.4656388935795412,0,Moderate,New,S. Fatima,29
9450-TRJUU,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.16,2848.45,evt_001462,2026-03-19,0.6954952565885023,1,High,New,S. Fatima,16
1952-DVVSW,Female,0,Yes,No,10,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.73,184.4,evt_001463,2026-03-19,0.09166339717180934,0,Low,Queued,Unassigned,25
3627-FHKBK,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,80.32,75.3,evt_001464,2026-03-19,0.24764384471792192,0,Low,Queued,M. Ali,26
6429-SHBCB,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),76.46,1394.55,evt_001465,2026-03-19,0.7190037824689468,1,High,New,S. Fatima,40
3530-VWVGU,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.25,400.3,evt_001466,2026-03-19,0.33915906979390464,0,Moderate,New,A. Khan,26
0076-LVEPS,Male,0,No,Yes,29,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.05,1242.45,evt_001467,2026-03-19,0.20883488725821617,0,Low,Investigating,M. Ali,3
